Right Upper Leg x_mean,Right Upper Leg x_std,Right Upper Leg x_min,Right Upper Leg x_max,Right Upper Leg x_auc,Right Upper Leg x_peaks,Right Upper Leg y_mean,Right Upper Leg y_std,Right Upper Leg y_min,Right Upper Leg y_max,Right Upper Leg y_auc,Right Upper Leg y_peaks,Right Upper Leg z_mean,Right Upper Leg z_std,Right Upper Leg z_min,Right Upper Leg z_max,Right Upper Leg z_auc,Right Upper Leg z_peaks,Left Upper Leg x_mean,Left Upper Leg x_std,Left Upper Leg x_min,Left Upper Leg x_max,Left Upper Leg x_auc,Left Upper Leg x_peaks,Left Upper Leg y_mean,Left Upper Leg y_std,Left Upper Leg y_min,Left Upper Leg y_max,Left Upper Leg y_auc,Left Upper Leg y_peaks,Left Upper Leg z_mean,Left Upper Leg z_std,Left Upper Leg z_min,Left Upper Leg z_max,Left Upper Leg z_auc,Left Upper Leg z_peaks,RUL_RMS_xy_mean,RUL_RMS_xy_std,RUL_RMS_xy_min,RUL_RMS_xy_max,RUL_RMS_xy_auc,RUL_RMS_xy_peaks,RUL_RMS_yz_mean,RUL_RMS_yz_std,RUL_RMS_yz_min,RUL_RMS_yz_max,RUL_RMS_yz_auc,RUL_RMS_yz_peaks,RUL_RMS_zx_mean,RUL_RMS_zx_std,RUL_RMS_zx_min,RUL_RMS_zx_max,RUL_RMS_zx_auc,RUL_RMS_zx_peaks,RUL_RMS_xyz_mean,RUL_RMS_xyz_std,RUL_RMS_xyz_min,RUL_RMS_xyz_max,RUL_RMS_xyz_auc,RUL_RMS_xyz_peaks,RUL_Roll_mean,RUL_Roll_std,RUL_Roll_min,RUL_Roll_max,RUL_Roll_auc,RUL_Roll_peaks,RUL_Pitch_mean,RUL_Pitch_std,RUL_Pitch_min,RUL_Pitch_max,RUL_Pitch_auc,RUL_Pitch_peaks,LUL_RMS_xy_mean,LUL_RMS_xy_std,LUL_RMS_xy_min,LUL_RMS_xy_max,LUL_RMS_xy_auc,LUL_RMS_xy_peaks,LUL_RMS_yz_mean,LUL_RMS_yz_std,LUL_RMS_yz_min,LUL_RMS_yz_max,LUL_RMS_yz_auc,LUL_RMS_yz_peaks,LUL_RMS_zx_mean,LUL_RMS_zx_std,LUL_RMS_zx_min,LUL_RMS_zx_max,LUL_RMS_zx_auc,LUL_RMS_zx_peaks,LUL_RMS_xyz_mean,LUL_RMS_xyz_std,LUL_RMS_xyz_min,LUL_RMS_xyz_max,LUL_RMS_xyz_auc,LUL_RMS_xyz_peaks,LUL_Roll_mean,LUL_Roll_std,LUL_Roll_min,LUL_Roll_max,LUL_Roll_auc,LUL_Roll_peaks,LUL_Pitch_mean,LUL_Pitch_std,LUL_Pitch_min,LUL_Pitch_max,LUL_Pitch_auc,LUL_Pitch_peaks,Class
-0.0011130943833333388,0.31570174431763753,-1.265565713,0.695835851,0.4840261705000002,17,0.01968877423333332,0.19213760385077774,-0.490542244,0.486679516,1.0044058259999997,17,0.008992434799999997,0.1145038383250357,-0.300556757,0.307492662,0.4940347895000001,18,0.024734520599999994,0.2577718119182826,-0.593091223,0.862613259,1.4342218799999997,18,0.01591420875,0.15989012280425782,-0.303459777,0.456554158,0.8629271875000002,19,-0.00025178933333333265,0.13714042839804033,-0.38120372,0.362260612,0.13191687399999985,14,0.21653950575674172,0.146960235917555,0.017758434271238358,0.9294722834683643,12.46966988927932,18,0.13258368010198615,0.08757749442738169,0.010378623932152567,0.40679605291036974,7.812207359338826,18,0.19220867227977986,0.13959311555372594,0.040166853340302656,0.8954603659724781,11.02460523057393,17,0.19124140555442828,0.11611130330869748,0.03288962568309656,0.7593592499833267,11.045662313672363,17,1.1002965894875514,35.909047330263505,-60.81399880794548,80.70261650885995,58.41528448460866,17,4.1822727526835655,52.330090758042516,-86.95582729207045,83.47131584169924,250.8503988093419,15,0.17935871125747962,0.11945108273171405,0.012215415522220377,0.6901243850892714,10.651482214580424,19,0.126789518545493,0.0789762935429671,0.009043857940577903,0.4205698368457535,7.450332060477616,19,0.16502817257285846,0.12529379183051803,0.010099433314487948,0.666865020354359,9.783753338945342,19,0.1650224889430249,0.09997751725206284,0.010738931406199113,0.6049406609829674,9.769879356677007,20,0.3785018242260723,40.05337188800365,-81.81028800794292,80.73742595434818,42.025675446012734,18,4.416288030677434,47.94077727707462,-86.1525090113327,86.50902967428979,254.25879921480148,16,0
0.0917115055833333,0.9748510821377376,-3.669763276,2.055587124,6.062526027500001,16,0.09938680183333333,0.9069515868169313,-1.934837526,3.170147477,5.2282795535,16,0.10101783465,0.7901337491705747,-1.227247569,2.936662505,5.379960501499999,13,-0.06146882146666666,0.8567778033873042,-3.002143024,1.73241081,-2.7451261635,15,0.06550926713333333,1.0539569443033472,-2.71967361,2.605518305,3.7276247325,15,0.12612771008333334,0.8850605431288361,-1.058530347,3.30592474,6.848283465500001,15,0.7226609596097988,0.6110265234511417,0.0731010196768995,2.7004396396381436,42.5530190937516,20,0.6073328445064449,0.6038412430728597,0.06664610303041572,3.055635915337619,35.71686582769248,19,0.6519404317198525,0.6095936860217089,0.026743988978146782,2.676589738064723,38.29653903912285,19,0.6830268485685055,0.5848428468997287,0.10178873559041078,2.7628041382236352,40.157868877778945,17,2.254848430045262,40.575312483040626,-77.32925421538397,80.62167263835221,108.33393827449322,16,-1.3843188481281699,44.94400011373248,-82.92305677047891,80.04947997269481,-40.77239752415842,15,0.7764091880502705,0.568920411981109,0.07397303729520197,2.8643923685035104,45.78070623756709,19,0.7328262737899259,0.6481853028518604,0.1515513238692769,2.7543652965883827,43.20814859680089,20,0.6954877250026436,0.5337043345267796,0.021912010757960506,2.3488497868926688,40.75398510556304,19,0.758574847065774,0.5555466657167691,0.1421971190130596,2.398891458070753,44.64404276301546,19,-2.9068009949530684,40.90487065603734,-87.24906741540197,72.23790009296765,-175.19919422308456,18,-1.625190696310718,39.779016800603,-80.43667901985609,79.57820814547135,-50.21901351292127,14,0
-0.02211652616666678,2.1053748467138607,-6.19732102,5.862352312,-0.6619894015000023,15,-0.08869008505000003,1.9080742149538619,-6.49349836,6.4504964,-3.6287991979999994,13,-0.23916754966666667,0.9076485854442994,-2.429439073,1.337200354,-13.617731143,10,0.0039100110833333365,1.490557734544216,-3.488903336,3.700419635,0.6430579009999993,13,-0.15209470505000003,1.6364659422425378,-3.667547551,4.038877577,-8.587861669500002,11,-0.18323084833333336,0.8655026918738902,-2.348837661,1.71268206,-10.430989505999998,11,1.5143766713961457,1.3219364812889696,0.06558519083031251,6.036700833146136,89.0708749068701,17,1.1488943210823186,0.9720400944405959,0.19684823725753928,4.806202095404386,67.52512876396348,16,1.2116340968377897,1.0904139324444264,0.04523773873227061,4.65111207790991,71.36917278313783,18,1.346862762856817,1.0832996957482512,0.18332949617448377,5.063501756368176,79.25616745118242,18,-0.14298848559513974,44.6373302834797,-73.98951867461102,84.6481997882057,35.6001082277539,13,-5.800377462351067,42.04484355727688,-78.46169265159821,80.08600555134922,-334.3182198224443,14,1.3524199792986868,0.7952520439482502,0.19500817922161268,3.412107625220874,80.61349562885704,21,1.1222289559076946,0.6946316915785513,0.0678530628630608,3.0673354786725873,66.76297037239381,17,1.0430063113272268,0.6437086960269004,0.1019956201800583,2.7482472893280336,62.07595744021082,19,1.2176253033923163,0.6474991744289395,0.16789053475548432,2.944531388900856,72.51519715810534,21,-7.850630589500868,44.56106648757246,-78.57465105679348,79.1295112530113,-444.31234788059925,12,-0.30896687982177157,42.67978490672024,-81.39096139597132,70.73197742291462,17.144260152177722,13,0
-0.04681903833333334,0.9081234085704214,-1.818144688,2.035437951,-3.4518819394999993,15,-0.03424179893333332,1.2636924356304367,-2.982111337,3.328415871,-1.4651593990000005,11,0.05295026455000001,0.7377692407620537,-1.136405905,2.790497294,3.3907815475,12,-0.00967701391666666,0.6512385327508724,-1.614833512,1.770781012,-1.1557816310000004,14,0.10760182266666665,0.781152629280433,-1.164293113,1.972160325,5.917829475,16,0.073921423,0.6391989107278931,-1.584258479,1.20981455,4.973126859000001,14,0.9679213034256181,0.5249894860649588,0.2592465948955235,2.6003616003966865,56.887843182559045,19,0.844681710293475,0.5992594898646532,0.03986624351556916,3.0712560425781836,49.7195726188681,16,0.7126596867239576,0.4232137004585109,0.1656694489145322,2.2618890161910983,41.666002585578305,19,0.8731845337386624,0.4777463460376966,0.2511197946065223,2.665247709154289,51.29752008631105,21,-1.8214072526278464,46.597315961188386,-77.36516120001106,73.3765623887478,-101.1248539455767,13,-4.828493514114046,41.60170174154046,-85.88075725004673,71.89867622005639,-297.40365694286885,13,0.6108193241923919,0.38715782311421376,0.09738549379967361,1.8023739371981553,35.97458350494612,19,0.6197410409294554,0.3658273439085317,0.03553296443540455,1.5920230659819186,36.43373390875539,17,0.5570129627468521,0.32993788359013143,0.025498752242182777,1.3761078826187803,32.827114789458314,14,0.6185073111553444,0.3226807483189347,0.16968228332676924,1.5996626891020067,36.407764445773864,18,-0.3635815687038266,44.02716932124437,-83.28700009559391,82.95217361296262,-55.581562205686865,16,-1.258587327572115,35.56365275152521,-74.48849240438243,88.35059183664838,-103.7626405801062,16,0
-0.01184259176666668,1.3173798541641795,-3.478681673,3.122995456,-0.585214299,13,0.023539149033333293,1.4061657659035236,-3.746446736,3.374788183,0.8736866055000002,13,-0.01182616401666667,0.9476480062854659,-2.384114013,2.002077244,-0.5216155835000023,11,-0.01622027444999998,0.7613190713024933,-1.929143445,2.05326633,-1.3455545815000007,16,-0.024084272100000016,0.9756952208651682,-1.991096183,2.752914491,-0.7071141109999999,13,-0.031056638100000002,0.8349233521447086,-1.936682628,1.829920119,-1.2703486219999998,10,1.1103113914095706,0.7899061362231368,0.029643972190420646,3.2922252677464825,65.74889701465455,16,0.9306903923866368,0.7561956234159384,0.0008136684473226795,2.792181016761383,55.148837546340076,17,0.9537369148130459,0.6381921042113182,0.014731136567906257,2.9213141455992506,56.41116271048901,16,1.0275554012207748,0.6937945118721744,0.024204767718746887,2.9676559400183455,60.848717741498135,14,1.583735605245791,39.311784780280064,-71.96381347351054,69.34287527515619,70.62886011217377,14,-8.654570239838979,44.98774034976633,-89.31632986850236,85.61087954422386,-510.4262113983669,13,0.7376526880029187,0.47125792596940913,0.04318612199375488,2.0224201630557435,43.57252658531786,17,0.7590619641961209,0.49913555469922244,0.05702726126219503,2.034313466137592,44.76073440303063,17,0.6719665026310341,0.4329280442766376,0.015132465079995343,1.68078318767853,39.53510347427885,17,0.7495986130106558,0.4261448574753173,0.054431076938968724,1.6769172112681912,44.20698905297262,17,-10.585220474623753,42.08698842750765,-88.29771205328235,71.81696064745805,-602.1259741211201,17,-1.9294284789292655,36.90423870302015,-76.4822198671101,64.83428793156354,-143.12996952153304,18,0
0.010794312716666718,1.497452687625793,-4.463038349,3.897718287,2.7021823135000007,14,-0.060491132033333346,1.424336198208264,-4.587396455,3.406561471,-3.3799481655000023,15,-0.02121793026666668,0.9231138039254786,-2.719768147,2.58434679,-0.9585683304999991,15,-0.023463167083333365,1.2643325219575727,-3.179614676,3.479958079,-1.5970161790000001,13,0.038880946199999995,1.0063102781171678,-2.531569564,2.256976357,2.9257052729999997,13,-0.03567206864999998,1.0552467049096987,-2.855962991,2.879505047,-1.6861846065000008,10,1.2209337650409995,0.8042124514739254,0.05728807824156414,3.3283310452206263,71.61525769497807,20,0.9520266548978626,0.732213280018734,0.059328077271641036,3.323133236891771,56.312097100852476,18,1.0278883135032733,0.7007002191929506,0.05213462686243841,3.1988146503409993,60.195006985751455,18,1.1142863310250928,0.6837546013203517,0.10946505521625316,2.757507126596978,65.49899797675936,18,-3.4739470402804344,39.35099005935267,-84.48949417838162,85.07734580695376,-208.70348076360702,15,0.9845809225323727,47.63518591426421,-76.28563332434877,79.05914959470184,120.23757080484143,16,0.9479072893098341,0.6388281818522882,0.11608193491244102,2.6749808676409565,56.42952755313724,19,0.8694540055009746,0.5554681238211734,0.13861747488770287,2.6181036371317528,51.613879999374,16,0.9233058875260307,0.71025271105194,0.01554178347753637,2.978491681586181,55.01654085858223,18,0.9425660685593146,0.5951988670512558,0.11357087634206352,2.462844842103402,56.08256717982407,16,1.8068634510678308,41.17507404346285,-72.63639009601637,83.58467422621565,158.18361604541934,13,0.9437919517519746,38.82411994897354,-73.20613017467379,80.54755482927872,41.18783362705487,13,0
-0.04503931983333333,2.04347754928917,-5.216048162,5.392039749,-1.7525217194999985,12,0.01879860836666668,1.3347957881818127,-2.661332947,4.661143084,0.7361120489999987,13,-0.020800113116666675,1.104653167201186,-3.341159857,2.677938459,-1.0992059195000012,14,0.009487408516666651,1.4481711284298384,-4.001436421,3.903225928,0.5826251005,13,-0.03989478260000001,1.4921718964998578,-4.486185241,3.458125881,-2.1701624815000025,14,-0.012550401566666687,1.1903597960151087,-4.141370567,2.937470054,-0.9113108585000012,9,1.4195106108943352,0.9823037894972035,0.19554845755948852,3.9596686254275855,84.16853912028463,16,0.9585563327428809,0.7632378273692761,0.09326170686670092,3.8011583260706416,56.77309846066752,19,1.2599931904502855,1.0543610907395575,0.01413515160968746,4.380097465715337,74.86167180932274,16,1.2638424657002774,0.8923116325581106,0.19005820365935477,3.764806344573358,74.97135122988624,15,2.4094325223276924,40.96479232451633,-81.3370300211573,87.28293836932944,122.37156528762517,12,-4.3844962480052505,50.90284232312228,-84.79435162591218,84.02506972240549,-221.4544391943754,14,1.1440406621341288,0.924067128862456,0.04083619197579795,3.8670059076347387,68.29151838537175,16,1.0538437313700844,0.8438333065941562,0.12109413290198,3.53642564180156,62.81804925118111,15,1.0343561283865381,0.82904112805854,0.04296726886123796,3.136499027757966,61.7691761042276,15,1.1137535440734874,0.8208189561368271,0.1369913455896297,3.190006844995432,66.45954387180649,15,-1.729840501440564,42.040385803506396,-87.18447731466544,62.285691215143395,-81.49486990903513,14,1.3427658954333208,39.39871813107737,-75.70159011631023,78.56220177972375,79.03297132879274,11,0
-0.09397915548333334,1.4750649796871418,-3.219045694,4.392166899,-6.075491765500001,16,0.14866787836666667,1.5102859907434159,-3.95223414,5.656380966,7.806134235000003,16,-0.013579819166666668,0.7304773227080227,-1.988374288,2.356462679,-1.3002972995,19,0.08840322488333334,1.0761429825446784,-2.564615803,3.500632399,4.4718516965,19,-0.18041524388333333,0.9893840990170228,-2.389953951,3.261245743,-11.390858621000001,17,-0.052475423666666667,0.4836071444386611,-1.552185318,1.202998869,-3.4216772825000006,14,1.1786049658928772,0.9245256504294393,0.16124791803522714,4.093836988892011,69.3609932936127,18,0.8386002676374293,0.8456792017692084,0.009861526840087391,4.140605440447082,49.44664144654743,19,0.8939862910435973,0.74833392589682,0.06744123596957695,3.2347376995509896,52.47448919040953,18,1.0228824130710623,0.7921765218745331,0.1323651690611694,3.6088741984521375,60.22481129229545,18,3.3885911817379415,45.79968433263741,-79.01762975631598,83.34934035646454,169.51903325328962,16,-7.201424729736967,48.38015903362475,-87.27403093079664,87.10500057783209,-428.5201509857376,18,0.8229481274471596,0.6414211423571742,0.045532279498927755,2.6112554499460217,48.65840192920572,16,0.6139131679850446,0.49713244724291233,0.04852664397206741,2.307550776513345,36.37904180038223,18,0.611370375875211,0.5722678202972136,0.013708559614268489,2.5860809908204443,36.060710436857725,16,0.7207229716860204,0.5340518511519476,0.05244900818564255,2.133164115102623,42.63331474987451,17,-8.451324609933653,48.66124594686842,-86.54327955682963,88.75106996391298,-539.3056917027149,17,2.52996661537721,42.99568314321618,-75.79856544491967,77.2538342027506,99.22622666500183,20,0
0.031271444349999976,1.9273752840126697,-4.335586955,4.622845431,2.5219163444999992,14,-0.12532089705000002,1.388375999023644,-4.785756159,3.084644992,-7.782736264999996,15,0.01764680010833334,0.5795589616374104,-1.580130786,1.795606289,1.0982533274999997,16,-0.05338671321666668,0.8852805835899428,-4.181669153,1.544382988,-4.213965317500001,10,0.09652925081666665,1.455101243194292,-3.208696991,3.616253337,6.065383883499998,11,0.022634496699999992,0.6134289932028332,-1.833069815,1.882770262,1.3049500254999997,12,1.466971310348735,0.8231151133907104,0.03558899850501181,3.79380174355337,87.50965979183233,18,0.8605756734681568,0.631788042756537,0.1356248439981745,3.39989093745535,51.39354300464901,16,1.1902950022959289,0.7804963174934334,0.06906213360004057,3.271370968817189,70.88964903118925,20,1.249020072427551,0.6620909318576753,0.11095650109223507,3.109175565888423,74.48379032561802,19,-2.5275149718981478,41.30134707460829,-78.72423022412205,84.20682194804196,-169.05662114787617,15,0.548889922790477,53.65470990967047,-82.4336631518008,87.5149069564863,65.83300371821687,12,1.0438635084926546,0.6057670048430501,0.22231067827808348,3.1148948345216994,61.71289441252034,15,0.9850076158714276,0.5305492284897213,0.16166267944453108,2.6520978074697275,58.53634395669956,15,0.6133542480210844,0.4533058767769902,0.08388943558374519,3.2427751051085307,36.08428836558833,13,0.9252542391436528,0.4904863593145867,0.22187092127538674,2.765861138942173,54.7633373443015,15,-0.30073333751545955,55.818052092216085,-85.287284346096,87.0082622755058,-8.994236269544857,11,-0.2041186894477729,30.090154786032585,-60.79603263754671,61.66792846451501,-65.21177856413371,12,0
0.07491364343333334,1.8357009410481253,-4.316143827,4.200350511,6.8284780085,13,-0.011671514966666689,1.1647246642553821,-2.52195073,2.262691499,-1.8374400200000007,14,-0.0033944952833333147,0.6765649512597084,-1.425241043,1.464127269,0.052001805000000054,14,-0.016826724833333327,0.5410433614831186,-1.481772159,1.020411484,-1.517343050999999,15,0.03793103906666671,1.237307353018907,-2.384938763,2.391322514,3.8221680845000012,12,0.0031082856999999913,0.6591900381759425,-1.771153799,1.130196033,0.1702381715000002,11,1.3754484429275697,0.6886265055965055,0.1727950696389963,3.1562512903793034,80.65362463993566,18,0.8428141036552662,0.4437342656462593,0.08902022102236393,1.977138520354748,49.702887360843896,15,1.2027849252898035,0.6854846831986523,0.29729713526135465,3.055802901081988,70.50154893622901,18,1.2035071998955094,0.5305948492004523,0.32718916382524377,2.5800910591950053,70.66866150602759,18,-3.644160658057829,37.09808926175201,-77.787802099608,67.33539247091451,-241.7264555584484,14,1.2180204510767476,52.391093760262365,-88.0382929489254,81.87363764363351,137.5290076719495,14,0.8309559105121181,0.47138299545213397,0.10943900272557662,1.7918213008485435,48.67411292364454,17,0.8788196342680975,0.45948967250608513,0.06734672265126787,1.8304296162078972,51.6257965583514,14,0.5211029947812043,0.3036902724850462,0.0433107595932415,1.4453763136967506,30.862155950373285,20,0.7805142476827739,0.37961076670535093,0.15802922667305572,1.6019353109450738,45.85727362633799,15,-2.963238996665122,54.6685180434863,-87.85829464850497,83.9244882481469,-109.16785160223299,14,-2.031153009483546,26.26173256747595,-76.9406787975673,45.29471136945127,-141.09553049407796,14,0
